name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Spain,2015-03-18,9.4,3.5,6.8,9,0.4,5.1,2.6,76.7,2.06,,12.5,,,23,35.3,14.7,70.4,1018.7,87.6,12.8,,,,,2015-03-18T07:22:07,2015-03-18T19:24:20,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-19,11.9,5.9,8.9,11.9,3.6,7.8,5.9,82.42,5.03,,8.33,,,31,40.7,25.5,88.4,1015.6,85.8,13,,,,,2015-03-19T07:20:29,2015-03-19T19:25:24,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-20,12.7,8.9,10.1,12.7,5.8,8.6,5,71.38,3.48,,8.33,,,,50,26.9,106.5,1011.4,66.8,13.9,,,,,2015-03-20T07:18:51,2015-03-20T19:26:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-21,11.5,7,9,11.5,4.1,7.5,6.6,84.95,3.48,,8.33,,,26,40.7,20.8,108.8,1008.4,95.3,12.7,,,,,2015-03-21T07:17:12,2015-03-21T19:27:30,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-22,11.7,7.9,9.5,11.7,5.4,8.1,5.8,78.08,2.02,,8.33,,,24,35.3,19.6,50.3,1008.7,80.8,14.8,,,,,2015-03-22T07:15:33,2015-03-22T19:28:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-23,8.9,5.9,7.2,8,4.5,6.4,6.5,94.83,7.34,,12.5,,,26,,11.2,198.1,1006.9,91.2,10.7,,,,,2015-03-23T07:13:55,2015-03-23T19:29:36,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-24,12.7,6.9,9.3,12.7,4.8,8.2,5.2,77.22,10.87,,8.33,,,38,50.1,27.5,52.7,1004.8,78.5,14,,,,,2015-03-24T07:12:16,2015-03-24T19:30:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-25,9,3.2,6.3,5,-1.8,2.1,-3.2,51.36,1.42,,8.33,,,32,61.7,36.2,226,1011.7,30.6,15.4,,,,,2015-03-25T07:10:38,2015-03-25T19:31:41,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-26,14.8,1.6,9,14.8,-0.5,7.8,1.4,59.39,0.05,,4.17,,,32,53.6,28.9,252.4,1018.2,48.5,15.7,,,,,2015-03-26T07:08:59,2015-03-26T19:32:43,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-27,20.7,8.6,14.6,20.7,6.9,14.5,7.7,64.8,1.56,,8.33,,,25,51.8,14.5,166.7,1024.9,31.5,15,,,,,2015-03-27T07:07:21,2015-03-27T19:33:46,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-28,24,5.8,14.9,24,5.1,14.7,5.9,61.56,0,,0,,,21,22.3,17.9,197.3,1027.1,12,15.1,,,,,2015-03-28T07:05:42,2015-03-28T19:34:48,0.31,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-29,22.8,7.5,15.4,22.8,7.1,15.2,3.5,47.83,0,,0,,,14,24.1,22.4,252.5,1025.8,22.1,15.6,,,,,2015-03-29T08:04:04,2015-03-29T20:35:50,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-30,25.5,8.8,17,25.5,8.2,17,4.7,47.84,0,,0,,,10,,18.6,201,1026.1,28,15.4,,,,,2015-03-30T08:02:26,2015-03-30T20:36:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-03-31,26.5,8.8,17.9,26.5,8.3,17.9,4.8,46.74,0,,0,,,10,,11.8,211.3,1026.3,4,15.5,,,,,2015-03-31T08:00:48,2015-03-31T20:37:54,0.43,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-01,22.9,8.9,15.9,22.9,8.4,15.9,3.4,45.55,0,,0,,,9,,13.8,62.5,1026.8,7.7,15.4,,,,,2015-04-01T07:59:10,2015-04-01T20:38:56,0.46,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-02,24.1,5.5,14.8,24.1,3.7,14.5,0,38.62,0,,0,,,8,,18,192.3,1024.7,20.9,15.7,,,,,2015-04-02T07:57:33,2015-04-02T20:39:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-03,24.2,7.7,16.1,24.2,6.2,16,0,36.59,0,,0,,,,,10,237.6,1019.2,42,15.6,,,,,2015-04-03T07:55:56,2015-04-03T20:41:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-04,23.2,9,15.6,23.2,7.6,15.4,-0.8,35.56,0,,0,,,,,13.2,128.3,1013.1,31.7,15.6,,,,,2015-04-04T07:54:19,2015-04-04T20:42:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-05,24.2,6.2,15.1,24.2,6.2,14.8,0.7,41.34,0,,0,,,,,11.7,198.1,1010.8,0,15.5,,,,,2015-04-05T07:52:42,2015-04-05T20:43:04,0.51,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-06,20.3,7.5,13.8,20.3,5.5,13.6,5.4,57.97,0,,0,,,,,19.3,103,1015.3,30.2,14.8,,,,,2015-04-06T07:51:06,2015-04-06T20:44:06,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-07,17.7,7.4,12.6,17.7,7.2,12.4,3.2,55.01,0,,0,,,,38.9,34.9,119.1,1022.8,31.7,15,,,,,2015-04-07T07:49:30,2015-04-07T20:45:08,0.54,Partially cloudy,Partly cloudy throughout the day.,wind,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-08,17.3,4.2,10.8,17.3,1.2,10,-0.6,48.14,0,,0,,,,40.7,24.9,121.7,1025.9,20,15.2,,,,,2015-04-08T07:47:55,2015-04-08T20:46:10,0.57,Clear,Partly cloudy throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-09,11.3,6,8.3,11.3,4.4,7.3,3.1,71.46,7.55,,4.17,,,,,13.4,78.6,1025.7,74.9,14.1,,,,,2015-04-09T07:46:20,2015-04-09T20:47:12,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-10,16.7,7.9,11.4,16.7,6.8,11.3,6.8,74.88,0.37,,8.33,,,,,8.9,147.1,1023.2,82.3,12.5,,,,,2015-04-10T07:44:46,2015-04-10T20:48:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-11,21.6,6.7,13.4,21.6,5.5,13.1,6.4,66.54,0.04,,4.17,,,,,24.2,176.7,1023.3,41.9,13.4,,,,,2015-04-11T07:43:12,2015-04-11T20:49:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-12,20.6,9.9,15.1,20.6,9.9,15.1,6.4,59.14,5,,4.17,,,,35.3,23.4,142.5,1024.4,45.6,13.9,,,,,2015-04-12T07:41:39,2015-04-12T20:50:18,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-13,22.3,11.4,16.5,22.3,11.4,16.5,4.9,49.76,0.14,,8.33,,,,61.2,35.4,114,1024.5,42.8,13.8,,,,,2015-04-13T07:40:06,2015-04-13T20:51:20,0.83,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-14,23.9,7,16.1,23.9,6.9,15.8,1.7,41.64,0,,0,,,,50,31.2,136.4,1026.4,5.6,12.2,,,,,2015-04-14T07:38:34,2015-04-14T20:52:22,0.88,Clear,Clear conditions throughout the day.,wind,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-15,17.9,11.5,14.7,17.9,11.5,14.7,2.6,46.28,0,,0,,,,44.6,20.4,111.8,1013,35.9,10.4,,,,,2015-04-15T07:37:03,2015-04-15T20:53:24,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-16,16.2,10.2,12.9,16.2,10.2,12.9,9.8,82.43,3.47,,8.33,,,,46.4,25,211.5,1015.7,81.9,12.2,,,,,2015-04-16T07:35:32,2015-04-16T20:54:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-17,19.9,10.7,14.9,19.9,10.7,14.9,8.5,68.06,0.92,,4.17,,,,50,17.7,203.7,1017,64.8,13.9,,,,,2015-04-17T07:34:02,2015-04-17T20:55:28,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-18,18.2,8,12.9,18.2,7.5,12.8,5.7,65.45,1.04,,4.17,,,,50,29.6,161.7,1014.3,41.5,13.4,,,,,2015-04-18T07:32:33,2015-04-18T20:56:30,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-19,17.9,4.2,11.7,17.9,2.2,11.6,3.2,58.83,2.28,,4.17,,,2,,13.6,242.1,1016.4,21.4,15.1,,,,,2015-04-19T07:31:04,2015-04-19T20:57:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-20,22.2,4.7,13.6,22.2,2.7,13.2,3.2,53.63,0,,0,,,,,10.7,118.8,1019.7,29.6,15.4,,,,,2015-04-20T07:29:36,2015-04-20T20:58:34,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-21,21.8,9,15.5,21.8,8.1,15.4,4.2,48.94,0,,0,,,,,26.1,115.5,1020.2,41.2,15.2,,,,,2015-04-21T07:28:10,2015-04-21T20:59:37,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-22,21.4,9.8,15.5,21.4,8.8,15.4,5.4,52.28,0,,0,,,,40.7,23.9,138.3,1019.5,43.4,14.9,,,,,2015-04-22T07:26:43,2015-04-22T21:00:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-23,23.3,7.7,16.1,23.3,6.9,16,4.5,51.31,0,,0,,,,33.5,17.2,205.3,1017.9,18.7,14.8,,,,,2015-04-23T07:25:18,2015-04-23T21:01:41,0.13,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-24,22,8.5,16.2,22,7.8,16.2,5.3,50.36,0,,0,,,,48.2,17,129,1014.9,55.8,15.3,,,,,2015-04-24T07:23:54,2015-04-24T21:02:43,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-25,19.2,10.3,15.2,19.2,10.3,15.2,8.2,64.39,0.04,,4.17,,,,50,23.1,222.1,1014,70,14.6,,,,,2015-04-25T07:22:31,2015-04-25T21:03:45,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-26,14.6,8.6,11.9,14.6,6,11.8,10.1,89.1,14.32,,12.5,,,,37.1,27.4,201.8,1009.2,80.4,11.9,,,,,2015-04-26T07:21:09,2015-04-26T21:04:47,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-27,17,8.2,12.4,17,6.6,12.1,6.4,68.53,4.15,,12.5,,,,48.2,22.6,261.3,1012.4,58.4,14.4,,,,,2015-04-27T07:19:47,2015-04-27T21:05:49,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-28,19.5,6,13.1,19.5,5.9,13.1,5.9,65.14,0.02,,4.17,,,,53.6,13.5,96.5,1018.6,33,14.7,,,,,2015-04-28T07:18:27,2015-04-28T21:06:50,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-29,20.3,10.7,16.3,20.3,10.7,16.3,7.3,56.83,0.02,,4.17,,,,48.2,18.8,236.3,1016.9,52.5,14.6,,,,,2015-04-29T07:17:08,2015-04-29T21:07:52,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-04-30,23.2,7.8,15.9,23.2,6.9,15.8,7.2,58.32,0,,0,,,,44.6,17.3,204,1019.4,29.5,15.2,,,,,2015-04-30T07:15:50,2015-04-30T21:08:54,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-01,23.2,12,17.7,23.2,12,17.7,10.3,63.44,0.04,,4.17,,,,38.9,23.1,200.5,1016.3,46.4,15.1,,,,,2015-05-01T07:14:33,2015-05-01T21:09:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-02,25.6,13.2,19.8,25.6,13.2,19.8,13.7,70.26,0.16,,4.17,,,,51.8,20.4,200.1,1013.3,52.7,14.8,,,,,2015-05-02T07:13:17,2015-05-02T21:10:57,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-03,21.4,16.3,19.1,21.4,16.3,19.1,10.4,58.57,0.08,,4.17,,,,40.7,21.4,202.6,1011.3,59.7,14.6,,,,,2015-05-03T07:12:03,2015-05-03T21:11:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-04,25.5,15,19.8,25.5,15,19.8,9,56.18,0.05,,4.17,,,,70.6,33.2,207.1,1006.7,57.4,14,,,,,2015-05-04T07:10:50,2015-05-04T21:12:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-05,20.2,11,16,20.2,11,16,7,57.47,0.42,,4.17,,,,55.4,29.9,229.3,1012.4,35.8,14.9,,,,,2015-05-05T07:09:38,2015-05-05T21:14:00,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-06,22,6.7,15.1,22,5.7,14.9,1.8,47.7,0.02,,4.17,,,,31.7,18.2,183.5,1017.7,12.2,15.2,,,,,2015-05-06T07:08:27,2015-05-06T21:15:01,0.53,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-07,28.2,7.5,17.9,26.8,6.6,17.5,2.7,40.83,0,,0,,,,66.6,11.7,155,1015.4,30.7,15.2,,,,,2015-05-07T07:07:18,2015-05-07T21:16:02,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-08,24,12.8,19.2,24,12.8,19.2,7.9,49.16,0,,0,,,,38.9,24.5,222.8,1017.4,21.4,15.1,,,,,2015-05-08T07:06:10,2015-05-08T21:17:02,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-09,27.7,10.2,19.9,26.6,10.2,19.7,7.6,50.87,0,,0,,,,,9.4,199.3,1022.9,14.5,15.5,,,,,2015-05-09T07:05:03,2015-05-09T21:18:02,0.65,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-10,31,13.3,22.5,28.9,13.3,21.9,5.6,39.02,0,,0,,,,38.9,14.2,173.9,1020.5,37,15.7,,,,,2015-05-10T07:03:58,2015-05-10T21:19:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-11,32.8,12.7,23.2,30.5,12.7,22.6,5,34.74,0,,0,,,,33.5,11.6,155.5,1019.3,28.6,15.3,,,,,2015-05-11T07:02:55,2015-05-11T21:20:01,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-12,33.2,12.7,24,30.8,12.7,23.3,4.9,32.97,0,,0,,,,38.9,13.8,203.5,1019.9,5.3,15.9,,,,,2015-05-12T07:01:52,2015-05-12T21:21:00,0.81,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-13,35.9,14.8,25.4,33.3,14.8,24.4,5.6,33.22,0,,0,,,,46.4,25.5,229.8,1020.2,38.8,14,,,,,2015-05-13T07:00:52,2015-05-13T21:21:58,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-14,32,18.8,24.8,29.8,18.8,24.2,4.3,29.17,0,,0,,,,44.6,29.3,223.9,1014.4,51.1,13.7,,,,,2015-05-14T06:59:52,2015-05-14T21:22:56,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-15,23.2,10.5,17.5,23.2,10.5,17.5,1.8,35.71,0,,0,,,,55.4,27.7,123.3,1020,3.4,15.4,,,,,2015-05-15T06:58:55,2015-05-15T21:23:54,0.96,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-16,27.8,9.1,18.6,26.6,8.2,18.3,2.4,38.83,0,,0,,,,44.9,19.1,43.7,1024.1,0,15.7,,,,,2015-05-16T06:57:59,2015-05-16T21:24:51,0.99,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-17,30.5,13,21.4,28.6,13,21,2.9,33.17,0,,0,,,,25.9,13.8,80.4,1019.9,3.9,15.7,,,,,2015-05-17T06:57:05,2015-05-17T21:25:48,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-18,31.6,13,22.7,29.4,13,22.2,4.2,33.95,0,,0,,,,48.2,18.9,205.2,1012,13.7,15.1,,,,,2015-05-18T06:56:12,2015-05-18T21:26:44,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-19,25.4,13.6,18.8,25.4,13.6,18.8,6.1,44.28,0.42,,4.17,,,,50,25.4,74.5,1009.7,50.3,14.3,,,,,2015-05-19T06:55:21,2015-05-19T21:27:40,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-20,21.2,6.5,14.1,21.2,4.6,13.6,0.3,42.46,0,,0,,,,44.6,21.8,73.7,1019.6,18.9,15.4,,,,,2015-05-20T06:54:31,2015-05-20T21:28:35,0.03,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-21,22.5,7.9,15,22.5,6.6,14.7,0.1,39.51,0,,0,,,,37.1,18.9,54.9,1024.1,6,16,,,,,2015-05-21T06:53:44,2015-05-21T21:29:29,0.06,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-22,22.6,6.9,14.6,22.6,5.3,14.3,-0.8,38.19,0,,0,,,,41.6,20.5,42.2,1022.5,3.6,16.2,,,,,2015-05-22T06:52:58,2015-05-22T21:30:23,0.1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-23,22.8,9.6,16.1,22.8,7.5,15.9,2.7,42.94,0,,0,,,,44.6,24.7,41.2,1017.9,10.3,16.3,,,,,2015-05-23T06:52:14,2015-05-23T21:31:15,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-24,24.2,10.8,17.7,24.2,10.8,17.7,4.4,43.9,0,,0,,,,48.2,25.8,89.9,1015.3,39.7,16,,,,,2015-05-24T06:51:32,2015-05-24T21:32:07,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-25,27.2,13.3,19.7,26.3,13.3,19.7,5.4,41.87,0,,0,,,,46.4,17.1,93.8,1016.2,45.1,14.8,,,,,2015-05-25T06:50:51,2015-05-25T21:32:59,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-26,28,12.1,20.5,26.6,12.1,20.2,3.1,35.71,0,,0,,,,33.5,16.4,62.4,1016.3,3.2,15.4,,,,,2015-05-26T06:50:12,2015-05-26T21:33:49,0.28,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-27,29.5,12.7,21,27.8,12.7,20.7,3,32.59,0,,0,,,,44.6,20.4,61.4,1016.4,0.5,15.3,,,,,2015-05-27T06:49:36,2015-05-27T21:34:38,0.33,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
Spain,2015-05-28,31.2,13.7,22.8,29.1,13.7,22.3,4.5,33.13,0,,0,,,,35.3,13.6,191.1,1014.5,10.7,15.3,,,,,2015-05-28T06:49:01,2015-05-28T21:35:27,0.38,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-29,28.9,15.9,22.4,27.4,15.9,22.2,5.6,34.85,0.06,,4.17,,,,79.6,28.7,177.8,1011.8,36.2,15.8,,,,,2015-05-29T06:48:27,2015-05-29T21:36:14,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-30,28.5,12.6,21.5,27.3,12.6,21.2,7.5,45.31,0,,0,,,,35.3,16.6,209.8,1014.1,26.6,15.5,,,,,2015-05-30T06:47:56,2015-05-30T21:37:01,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Spain,2015-05-31,30.4,13.6,22.7,28.5,13.6,22.1,5.8,38.25,0,,0,,,,57.6,13.1,201.2,1014.7,20.4,15.1,,,,,2015-05-31T06:47:27,2015-05-31T21:37:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Spain,2015-06-01,31.3,14.1,23.7,29.2,14.1,23.1,5.8,34.79,0,,0,,,,53.6,14.5,180.5,1014.3,27.3,14.7,,,,,2015-06-01T06:47:00,2015-06-01T21:38:30,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
